candidateKey,sourceWpPostId,name,normalizedName,slug,normalizedSlug,oldUrl,rawReview,plainTextPreview,bioCandidate,thumbnailId,thumbnailUrl,imageFieldId,imageFieldUrl,status,classification,classificationReasons,possibleDuplicateGroup,reviewLikelyType,reviewConfidence,yoastMetaTitle,yoastMetaDescription,canonicalUrl
author:598,598,Fran García Quinto,fran garcia quinto,fran-garcia-quinto,fran-garcia-quinto,https://editoriallarueca.com/autor/fran-garcia-quinto/,"<p>El hallazgo  intelectivo no es la brújula que orienta los pasos perdidos del autor sobre los infinitos campos por los que se dispersa a través de las palabras, en un viaje solo de ida por la angosta senda del perfeccionamiento ascético. Tal vez sí la recreación de un mundo perdido que sólo existe ya en el corazón del tiempo, la eterna duda sobre la expresión adecuada y el horizonte circunspecto. La necesidad de encontrar, mediante la fórmula del extrañamiento, una verdad más clara pero a la vez menos evidente. Adéntrate en la vastedad de los dominios de esas tierras sin dueño a las que alude el poeta y piérdete para encontrarte en la imaginación resultante de un proceso cuyo resultado no importa.</p>","El hallazgo intelectivo no es la brújula que orienta los pasos perdidos del autor sobre los infinitos campos por los que se dispersa a través de las palabras, en un viaje solo de ida por la angosta senda del perfeccionamiento ascético. Tal…",,600,https://editoriallarueca.com/wp-content/uploads/FotoFran.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,,
author:601,601,Francisca Martín-Cano Abreu,francisca martin cano abreu,francisca-martin-cano-abreu,francisca-martin-cano-abreu,https://editoriallarueca.com/autor/francisca-martin-cano-abreu/,"<p>La inconografía erótica románica, –tanto la que refleja sin enmascarar actos sexuales explícitos–, como la descalificada como «Bestiaro» –con sentido sexual-metafórico–, muestran gran fealdad, pero no por ello dejó de impactar profundamente en todas las producciones humanas.</p>
<p>Su osadía provocó cambios afortunados, que contrarrestaron la aberrante represión sexual ejercida por los eclesiásticos cristianos, lo que contribuyó a cumplir con el deseo transformador templario y que supuso el principal motor de sus vidas: ejercer un efecto liberalizador en las conciencias de los contempladores e impulsar su libertad sexual.</p>
<p>Y gracias a ello, los occidentales de la cristiandad, 900 años después, pueden disfrutar de su derecho biológico a la libre gratificación sexual como Derecho Humano Universal a respetar.</p>
<p>¡Gracias Caballeros y Damas del Temple, por legar a la posteridad tantas escenas sexuales y tantos monstruitos simbólicos, que nos han proporcionado la oportunidad y el derecho a disfrutar de libertad sexual!</p>","La inconografía erótica románica, –tanto la que refleja sin enmascarar actos sexuales explícitos–, como la descalificada como «Bestiaro» –con sentido sexual-metafórico–, muestran gran fealdad, pero no por ello dejó de impactar profundament…",,603,https://editoriallarueca.com/wp-content/uploads/fotoFrancisca-1.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,,
author:606,606,Mauro Escobar,mauro escobar,mauro-escobar,mauro-escobar,https://editoriallarueca.com/autor/mauro-escobar/,"<p>Asier sufre un accidente en el que pierde la consciencia. Cuando por fin despierta está en el hospital. Su compañero de habitación en un hombre mayor, Adonis Martín, un aristócrata lleno de tristeza y nostalgia que le cuenta la historia de Antonio, su nieto desaparecido.</p>
<p>Durante unas vacaciones en el sur de Chile, Antonio conoce a Charlotte. Impresionado por su luminosa belleza se convierten en amigos inseparables ese verano.</p>
<p>Muchos años después y ya en la madurez ambos se vuelven a encontrar en otro verano que cambiará sus vidas para siempre.</p>
<p>Charlotte viene en compañía de gente muy poderosa y su comportamiento con Antonio oscila entre el amor y una indiferencia poco convincente.</p>
<p>Años después Charlotte es encontrada muerta en su casa de Santiago.</p>
<p>Antonio emprende una investigación que le llevará hasta Londres a descubrir que fue asesinada para ocultar un secreto.</p>
<p>Toda esta investigación Antonio la escribió en unos diarios que Adonis Martín llevó consigo hasta el sur de Chile.</p>
<p>Y hasta allá viaja Asier, periodista, curtido como corresponsal en las guerras de Oriente Medio a recuperar esos diarios y la historia de Charlotte y Antonio.</p>
<p>Mauro Escobar Parada, (1963, Concepción - Chile), nos cuenta las vidas de dos personas cuyas vidas se cruzan con las de unos personajes que detentan un poder que no va a consentir que se conozca la verdad.Ni la de ayer, ni la de ahora.</p>","Asier sufre un accidente en el que pierde la consciencia. Cuando por fin despierta está en el hospital. Su compañero de habitación en un hombre mayor, Adonis Martín, un aristócrata lleno de tristeza y nostalgia que le cuenta la historia de…",,608,https://editoriallarueca.com/wp-content/uploads/FotoMauro.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,,
author:609,609,Karlos de Oro,karlos de oro,karlos-de-oro,karlos-de-oro,https://editoriallarueca.com/autor/karlos-de-oro/,"<p><strong> </strong></p>
<p>Un joven Juez  destinado en un olvidado pueblo del sur -y arto de su monótona vida-, descubrirá, al acudir al levantamiento rutinario de un presunto suicidio, un diario que el fallecido escribía cuando murió. Al tomarlo como presunta prueba, olvidará depositarlo en el juzgado, y  así comenzará su lectura.  El diario, una divertida mezcla de relato de viajes, experiencia intimas amorosas y novela de costumbres a <em>medio escribir</em>, hará que el protagonista reconsidere su vida, y la haga tomar unas decisiones que jamás pensó, sobre todo descubrir en él un secreto que le atañe directamente.</p>
<p>Escrita como un juego de cajas chinas o muñecas rusas, la acción trascurre en tres niveles –y épocas diferentes- que se solapan  e interactúan entre ellos hasta encajar el final.</p>
<p><em>Divertida y ocurrente –sin duda alguna culta-  resulta  agradable  y de fácil lectura </em></p>","Un joven Juez destinado en un olvidado pueblo del sur -y arto de su monótona vida-, descubrirá, al acudir al levantamiento rutinario de un presunto suicidio, un diario que el fallecido escribía cuando murió. Al tomarlo como presunta prueba…",,611,https://editoriallarueca.com/wp-content/uploads/FotoKarlos.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,,
author:619,619,Ángel García Muñoz,angel garcia munoz,angel-garcia-munoz,angel-garcia-munoz,https://editoriallarueca.com/autor/angel-garcia-munoz/,"<p>« Se trata de un libro de poesía, que habla sobre todo del amor, de los sentimientos, de la soledad, de fracasos y éxitos. Sentimientos de cosas vividas en primera y tercera persona. Nuestras vivencias y lo que nos rodea, de lo que leemos o vemos en la televisión.<br />Ambos transitamos el mismo espacio hacia el refugio errático donde habita nuestro yo más íntimo. Cada uno a su paso.<br />Ana hace una poesía muy fresca, tiene prisa para que lo que siente no se pierda. En su fragilidad aparente oculta mucha fuerza: versos recién hechos que huelen a ella. Ángel anda despacio entre la incertidumbre, fiel a sí mismo en cada letra, como la sangre que lo llena. A pesar de su diferencia de edad, quedaron cruzados en este bonito camino de las letras, tienen las mismas raíces y eso se nota. Pasa, esta es tu casa, saboréalo»</p>","« Se trata de un libro de poesía, que habla sobre todo del amor, de los sentimientos, de la soledad, de fracasos y éxitos. Sentimientos de cosas vividas en primera y tercera persona. Nuestras vivencias y lo que nos rodea, de lo que leemos…",,621,https://editoriallarueca.com/wp-content/uploads/FotoAngel.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,,
author:623,623,Norberto Domínguez Jurado,norberto dominguez jurado,norberto-dominguez-jurado,norberto-dominguez-jurado,https://editoriallarueca.com/autor/norberto-dominguez-jurado/,"<p>Parafrasear a <em>John Muir </em>quizás sea la mejor opción para describir el valor de nuestra <em>educación</em>, de los cimientos de la <em>sociedad</em>. En una realidad que cambia constantemente, plagada de <em>emoticonos</em> de colores y <em>redes</em> que no están hechas precisamente de cabos entrelazados, la labor docente adquiere un significado diferente: <em>somos el futuro de nuestro futuro</em>.</p>
<p>Atender a estas circunstancias responde también al valor que nuestros actos, en cualquiera de sus dimensiones, pueda calar en la figura del alumnado. El conocimiento de términos relacionados con las <em>materias</em> que inundan el currículo, las <em>competencias</em> que lo complementan y las <em>anécdotas</em> como historias de vida servirán como punto de partida. El profesorado asume ahora la función de <em>guía</em> en un entramado social, cultural y familiar cada vez más contemporáneo. <strong><em>El momento es ahora</em></strong>.</p>","Parafrasear a John Muir quizás sea la mejor opción para describir el valor de nuestra educación , de los cimientos de la sociedad . En una realidad que cambia constantemente, plagada de emoticonos de colores y redes que no están hechas pre…",,625,https://editoriallarueca.com/wp-content/uploads/FotoNorberto.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:norberto dominguez jurado,book_synopsis,medium,,,
author:628,628,María Dolores Castellón Pérez,maria dolores castellon perez,maria-dolores-castellon-perez,maria-dolores-castellon-perez,https://editoriallarueca.com/autor/maria-dolores-castellon-perez/,"<p><strong><em>Julio Robles García. Compositor</em></strong>, es el resultado de siete años de investigación que dieron como fruto un trabajo de tesis doctoral que tras su defensa obtuvo la calificación de Sobresaliente Cum Laude por parte del tribunal. En este libro podemos encontrar todos los aspectos más relevantes de dicha tesis. Aunque invitamos a leer el original de 967 páginas, y todos los artículos relacionados con esta investigación en Internet<a href=""#_ftn1"" name=""_ftnref1""><sup>[1]</sup></a></p>
<p>A lo largo de este libro realizaremos un recorrido por la biografía, catalogación y el análisis de la obra del compositor español Julio Robles García. Y comprobaremos cómo sus composiciones tienen influencias de la música rusa. También veremos cómo el mecenazgo, la creación de nuevos públicos y los conciertos son una base fundamental para que la obra de un compositor dure en el tiempo. Y habrá otras sorpresas que esperan en el interior de este libro. ¡No os las podéis perder!</p>
<p>&nbsp;</p>","Julio Robles García. Compositor , es el resultado de siete años de investigación que dieron como fruto un trabajo de tesis doctoral que tras su defensa obtuvo la calificación de Sobresaliente Cum Laude por parte del tribunal. En este libro…",,630,https://editoriallarueca.com/wp-content/uploads/Loli-Castellon.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:maria dolores castellon perez,book_synopsis,medium,,,
author:633,633,Alonso Cruz León,alonso cruz leon,alonso-cruz-leon,alonso-cruz-leon,https://editoriallarueca.com/autor/alonso-cruz-leon/,"<p>La foto de la Tierra desde los confines del sistema solar, saber que la Tierra (la Earth Ship) vuela alrededor del sol a 30 kms. Por segundo, saber que los viajeros han crecido en el último siglo de 2.000 a 7.800 millones y saber que los mandos de la nave están en manos de ateos y laicistas que cabalgan al monstruo llamado demiurgo-dinero, todo ello adobado por el dicho de Plauto: homo homini lupus, auguran un nuevo orden mundial NOM, profelizado por Zamiatin (WE), Aldous Huxley (Mundo Feliz) y George Orwell (Animal Farm).</p>","La foto de la Tierra desde los confines del sistema solar, saber que la Tierra (la Earth Ship) vuela alrededor del sol a 30 kms. Por segundo, saber que los viajeros han crecido en el último siglo de 2.000 a 7.800 millones y saber que los m…",,634,https://editoriallarueca.com/wp-content/uploads/FotoAlonsoOK.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:alonso cruz leon,book_synopsis,medium,,,
author:637,637,Antonio López Hurtado,antonio lopez hurtado,antonio-lopez-hurtado,antonio-lopez-hurtado,https://editoriallarueca.com/autor/antonio-lopez-hurtado/,"<p>Antonio López Hurtado, nacido en Madrid en 1943. Hizo el bachillerato en el Colegio de la Sagrada Familia de Madrid y luego obtuvo el título de  Ingeniero Superior de Telecomunicación por la escuela Técnica Superior de Ingenieros de Telecomunicación. Trabajó en Standard Eléctrica S.A. y actualmente esta jubilado.       </p>
<p>Ha hecho investigaciones sobre muchas materias relacionadas con Moralzarzal y lo tiene plasmado en un sitio web llamado conocermoralzarzal.es, en el que se pueden ver las investigaciones y conocimientos desarrollados, sobre historia, fauna, flora, costumbres y tradiciones, el mundo del agua y senderismo.          Esta  casado y tiene tres hijos y dos nietos.    </p>
<p>Ha sido autor, en compañía de otro vecino de Moralzarzal llamado Miguel Ángel Soto Caba, del libro ""Moralzarzal, Crónicas del agua"", y ha participado en la elaboración del libro ""Recursos Patrimoniales de Moralzarzal"",  también ha hecho trabajos de investigación de recursos mineros de este pueblo publicados en la revista de la Sociedad Española para la defensa del Patrimonio geológico y minero.</p>","Antonio López Hurtado, nacido en Madrid en 1943. Hizo el bachillerato en el Colegio de la Sagrada Familia de Madrid y luego obtuvo el título de Ingeniero Superior de Telecomunicación por la escuela Técnica Superior de Ingenieros de Telecom…",,639,https://editoriallarueca.com/wp-content/uploads/Antonio-Zarate.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,,
author:640,640,JChamCri,jchamcri,jchamcri,jchamcri,https://editoriallarueca.com/autor/jchamcri/,"<p>Escritora novel que se decide a publicar su primera obra a pesar de que, como ella dice, empezó a escribir historias incluso antes de saber leer y de ir al colegio.</p>
<p>Ella lo explica así: ""Con tres años inventaba historias y tenía un público de niñas de mi edad que venían a escucharme"".</p>
<p>Nos presenta un poemario de rima clásica, aunque de corte personal que recoge su niñez y el desarraigo al emigrar a Francia.</p>","Escritora novel que se decide a publicar su primera obra a pesar de que, como ella dice, empezó a escribir historias incluso antes de saber leer y de ir al colegio. Ella lo explica así: ""Con tres años inventaba historias y tenía un público…",,642,https://editoriallarueca.com/wp-content/uploads/JuanaChamorro.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,,
author:646,646,Rafael Martínez,rafael martinez,rafael-martinez,rafael-martinez,https://editoriallarueca.com/autor/rafael-martinez/,"<p>Misterio, drama, romanticismo y suspense se unen en las vidas de varias personas que, sin saberlo, están destinadas a encontrase. Probablemente, eso que llamamos destino, no sea tal cual lo entendemos.</p>","Misterio, drama, romanticismo y suspense se unen en las vidas de varias personas que, sin saberlo, están destinadas a encontrase. Probablemente, eso que llamamos destino, no sea tal cual lo entendemos.",,648,https://editoriallarueca.com/wp-content/uploads/Foto-Rafa.jpg,,,publish,author_only_candidate,tf_libro vacío,,author_bio,medium,,,
author:652,652,Teodoro Rodríguez Martín,teodoro rodriguez martin,teodoro-rodriguez-martin,teodoro-rodriguez-martin,https://editoriallarueca.com/autor/teodoro-rodriguez-martin/,"<p>Son los años 50 y 60 del siglo pasado en una zona rural de la provincia de León.</p>
<p>A partir del primer relato, <em>El día de las Candelas</em>, que opera como fundacional, una nueva saga de molineros llega al Molino de la Casería.</p>
<p>A través de los siguientes 18 relatos de una prosa, a veces poética y romántica, otras, realista y cruda, el Protagonista, niño molinero en su pueblo y estudiante adolescente en la ciudad, va descubriendo el mundo que le rodea a la vez que se descubre a sí mismo.</p>","Son los años 50 y 60 del siglo pasado en una zona rural de la provincia de León. A partir del primer relato, El día de las Candelas , que opera como fundacional, una nueva saga de molineros llega al Molino de la Casería. A través de los si…",,654,https://editoriallarueca.com/wp-content/uploads/TeodoroRodriguez.jpg,,,publish,author_only_candidate,tf_libro vacío,possible-author:teodoro rodriguez martin,author_bio,medium,,,
author:657,657,Marta Susana Pecaric,marta susana pecaric,marta-susana-pecaric,marta-susana-pecaric,https://editoriallarueca.com/autor/marta-susana-pecaric/,"<p>Esplendida novela de ficción y aventuras, en el marco del mágico país: Egipto. La historia transcurre en la vida de un joven que buscando una gran aventura, al entrar en una pirámide aún desconocida, recibe los dones del dios Fénix, lo que lo llevará a vivir fantásticos momentos inimaginables, conectándose con antiguos dioses egipcios, reviviendo tiempos de la magnificencia de la era de los faraones. Surgen a partir de allí singulares hazañas y designios de los antiguos dioses que aquí se presentan. El gran reto es: ser parte de esta apasionante y mágica aventura.</p>","Esplendida novela de ficción y aventuras, en el marco del mágico país: Egipto. La historia transcurre en la vida de un joven que buscando una gran aventura, al entrar en una pirámide aún desconocida, recibe los dones del dios Fénix, lo que…",,659,https://editoriallarueca.com/wp-content/uploads/MartaSusanaPecaric.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,,
author:663,663,Antonio López Hurtado Zárate,antonio lopez hurtado zarate,antonio-lopez-hurtado-zarate,antonio-lopez-hurtado-zarate,https://editoriallarueca.com/autor/antonio-lopez-hurtado-zarate/,"<p>Con este libro pretendo hacer un recorrido por la historia de los tenderos que hubo en nuestro pueblo: los vecinos o forasteros que producían la harina para hacer el pan o el pienso para alimento de los animales, los molineros; los que hacían el pan para consumo humano de venta en el pueblo y para llevar a la Corte de Madrid como tributo, los panaderos; aquellos tenderos que vendían en su tienda los pescados que se consumían entonces, los pescaderos; y aquellas personas que con sus vacas u ovejas producían leche para el consumo de los habitantes, los lecheros.</p>","Con este libro pretendo hacer un recorrido por la historia de los tenderos que hubo en nuestro pueblo: los vecinos o forasteros que producían la harina para hacer el pan o el pienso para alimento de los animales, los molineros; los que hac…",,639,https://editoriallarueca.com/wp-content/uploads/Antonio-Zarate.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:antonio lopez hurtado zarate,book_synopsis,medium,,,
author:683,683,Miguel Gómez Aránega,miguel gomez aranega,miguel-gomez-aranega,miguel-gomez-aranega,https://editoriallarueca.com/autor/miguel-gomez-aranega/,"<p>""Un lugar para encontrarte, un lugar para encontrarnos"".</p>
<p>Tú, que no sabes de donde vienes ni para donde vas.</p>
<p>Tú, que a pesar de todo, piensas en mejorar y mejorar la humanidad y el planeta.</p>
<p>Tú, que estás casi tan loco/a como yo. Podrías echar un vistazo a mi trabajo.</p>
<p>Tal vez pueda ayudarte algo en la consecución de tus sueños. </p>
<p>&nbsp;</p>
<p>Miguel nos ha escrito 5 libros sobre el YOGA. El tiempo y el espacio solo son unas coordenadas para que juguemos nuestros denarios: sin enterrarlo en un agujero, sin esconder el cuerpo físico detrás de los ropajes, ni el cuerpo mental y espiritual detrás de una sólida capa de superego.</p>
<p>Volumen I.- Introducción muy elemental para los que pretendan iniciarse en este mundo tan propicio a todos los efectos.</p>
<p>Volumen II.- Trabajo sobre la introspección y el autoconocimiento.</p>
<p>Volumen III.- Saliendo de tu ego hacia los demás, hacia lo infinito y hacia lo eterno. El yogui nunca se ensimisma en sí mismo.</p>
<p>Volumen IV.- Los diferentes caminos en la búsqueda del Ser, de la Esencia de Dios.</p>
<p>Volumen V.- La evolución integral y universal. La perfección. El Samadhi. El éxtasis. El Satori. Llegar a la iluminación de la manera más natural. Al tiempo, intentando mantener limpio el aire que respiras y nutritivos los alimentos que comes. Naturalmente, meditando.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>","""Un lugar para encontrarte, un lugar para encontrarnos"". Tú, que no sabes de donde vienes ni para donde vas. Tú, que a pesar de todo, piensas en mejorar y mejorar la humanidad y el planeta. Tú, que estás casi tan loco/a como yo. Podrías ec…",,686,https://editoriallarueca.com/wp-content/uploads/FotoMiguelVestido.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,,
